,eventID,case concept:name,case REG_DATE,case AMOUNT_REQ,event org:resource,event concept:name,event lifecycle:transition,event time:timestamp,case:concept:name,concept:name,time:timestamp,@@index,@@case_index,ground_truth_activity,ground_truth_time,time_until_next_event,naive_prediction_activity,naive_prediction_time
783,137438953544,173784,2011-01-10 19:05:56.897000+00:00,5000,11169.0,W_Nabellen incomplete dossiers,COMPLETE,2011-01-11 14:19:14.883000+00:00,173784,W_Nabellen incomplete dossiers,2011-01-11 14:19:14.883000+00:00,783,32,W_Nabellen incomplete dossiers,2011-01-11 15:01:01.414000+00:00,2506.531,W_Nabellen incomplete dossiers,170591.39850344826
784,137438953545,173784,2011-01-10 19:05:56.897000+00:00,5000,11169.0,W_Nabellen incomplete dossiers,START,2011-01-11 15:01:01.414000+00:00,173784,W_Nabellen incomplete dossiers,2011-01-11 15:01:01.414000+00:00,784,32,W_Nabellen incomplete dossiers,2011-01-11 15:13:12.100000+00:00,730.686,W_Nabellen incomplete dossiers,170591.39850344826
785,137438953546,173784,2011-01-10 19:05:56.897000+00:00,5000,11169.0,W_Nabellen incomplete dossiers,COMPLETE,2011-01-11 15:13:12.100000+00:00,173784,W_Nabellen incomplete dossiers,2011-01-11 15:13:12.100000+00:00,785,32,W_Completeren aanvraag,2011-03-10 09:16:48.647000+00:00,4989816.547,W_Nabellen incomplete dossiers,170591.39850344826
786,137438953476,173784,2011-01-10 19:05:56.897000+00:00,5000,,W_Completeren aanvraag,START,2011-03-10 09:16:48.647000+00:00,173784,W_Completeren aanvraag,2011-03-10 09:16:48.647000+00:00,786,32,W_Completeren aanvraag,2011-03-10 09:19:46.535000+00:00,177.888,W_Completeren aanvraag,829468.2671934157
787,137438953477,173784,2011-01-10 19:05:56.897000+00:00,5000,,W_Completeren aanvraag,COMPLETE,2011-03-10 09:19:46.535000+00:00,173784,W_Completeren aanvraag,2011-03-10 09:19:46.535000+00:00,787,32,W_Completeren aanvraag,2011-03-10 14:35:23.828000+00:00,18937.293,W_Completeren aanvraag,829468.2671934157
788,137438953478,173784,2011-01-10 19:05:56.897000+00:00,5000,,W_Completeren aanvraag,START,2011-03-10 14:35:23.828000+00:00,173784,W_Completeren aanvraag,2011-03-10 14:35:23.828000+00:00,788,32,W_Completeren aanvraag,2011-03-10 14:36:50.819000+00:00,86.991,W_Completeren aanvraag,829468.2671934157
789,137438953479,173784,2011-01-10 19:05:56.897000+00:00,5000,,W_Completeren aanvraag,COMPLETE,2011-03-10 14:36:50.819000+00:00,173784,W_Completeren aanvraag,2011-03-10 14:36:50.819000+00:00,789,32,W_Nabellen incomplete dossiers,2011-03-11 08:37:48.573000+00:00,64857.754,W_Completeren aanvraag,829468.2671934157
790,137438953547,173784,2011-01-10 19:05:56.897000+00:00,5000,11049.0,W_Nabellen incomplete dossiers,START,2011-03-11 08:37:48.573000+00:00,173784,W_Nabellen incomplete dossiers,2011-03-11 08:37:48.573000+00:00,790,32,W_Nabellen incomplete dossiers,2011-03-11 08:38:04.357000+00:00,15.784,W_Nabellen incomplete dossiers,170591.39850344826
791,137438953548,173784,2011-01-10 19:05:56.897000+00:00,5000,11049.0,W_Nabellen incomplete dossiers,COMPLETE,2011-03-11 08:38:04.357000+00:00,173784,W_Nabellen incomplete dossiers,2011-03-11 08:38:04.357000+00:00,791,32,W_Nabellen incomplete dossiers,2011-03-11 14:19:40.791000+00:00,20496.434,W_Nabellen incomplete dossiers,170591.39850344826
792,137438953549,173784,2011-01-10 19:05:56.897000+00:00,5000,11169.0,W_Nabellen incomplete dossiers,START,2011-03-11 14:19:40.791000+00:00,173784,W_Nabellen incomplete dossiers,2011-03-11 14:19:40.791000+00:00,792,32,W_Nabellen incomplete dossiers,2011-03-11 16:28:08.012000+00:00,7707.221,W_Nabellen incomplete dossiers,170591.39850344826
793,137438953550,173784,2011-01-10 19:05:56.897000+00:00,5000,11169.0,W_Nabellen incomplete dossiers,COMPLETE,2011-03-11 16:28:08.012000+00:00,173784,W_Nabellen incomplete dossiers,2011-03-11 16:28:08.012000+00:00,793,32,W_Nabellen incomplete dossiers,2011-03-11 17:13:20.722000+00:00,2712.71,W_Nabellen incomplete dossiers,170591.39850344826
794,137438953551,173784,2011-01-10 19:05:56.897000+00:00,5000,11002.0,W_Nabellen incomplete dossiers,START,2011-03-11 17:13:20.722000+00:00,173784,W_Nabellen incomplete dossiers,2011-03-11 17:13:20.722000+00:00,794,32,W_Nabellen incomplete dossiers,2011-03-11 17:15:31.926000+00:00,131.204,W_Nabellen incomplete dossiers,170591.39850344826
795,137438953552,173784,2011-01-10 19:05:56.897000+00:00,5000,11002.0,W_Nabellen incomplete dossiers,COMPLETE,2011-03-11 17:15:31.926000+00:00,173784,W_Nabellen incomplete dossiers,2011-03-11 17:15:31.926000+00:00,795,32,W_Completeren aanvraag,2011-04-10 10:00:35.483000+00:00,2565903.557,W_Nabellen incomplete dossiers,170591.39850344826
796,137438953480,173784,2011-01-10 19:05:56.897000+00:00,5000,,W_Completeren aanvraag,START,2011-04-10 10:00:35.483000+00:00,173784,W_Completeren aanvraag,2011-04-10 10:00:35.483000+00:00,796,32,W_Completeren aanvraag,2011-04-10 10:01:30.141000+00:00,54.658,W_Completeren aanvraag,829468.2671934157
797,137438953481,173784,2011-01-10 19:05:56.897000+00:00,5000,,W_Completeren aanvraag,COMPLETE,2011-04-10 10:01:30.141000+00:00,173784,W_Completeren aanvraag,2011-04-10 10:01:30.141000+00:00,797,32,W_Completeren aanvraag,2011-04-10 13:39:04.587000+00:00,13054.446,W_Completeren aanvraag,829468.2671934157
798,137438953482,173784,2011-01-10 19:05:56.897000+00:00,5000,11169.0,W_Completeren aanvraag,START,2011-04-10 13:39:04.587000+00:00,173784,W_Completeren aanvraag,2011-04-10 13:39:04.587000+00:00,798,32,W_Completeren aanvraag,2011-04-10 13:41:55.100000+00:00,170.513,W_Completeren aanvraag,829468.2671934157
799,137438953483,173784,2011-01-10 19:05:56.897000+00:00,5000,11169.0,W_Completeren aanvraag,COMPLETE,2011-04-10 13:41:55.100000+00:00,173784,W_Completeren aanvraag,2011-04-10 13:41:55.100000+00:00,799,32,W_Completeren aanvraag,2011-04-10 17:14:29.183000+00:00,12754.083,W_Completeren aanvraag,829468.2671934157
800,137438953484,173784,2011-01-10 19:05:56.897000+00:00,5000,11121.0,W_Completeren aanvraag,START,2011-04-10 17:14:29.183000+00:00,173784,W_Completeren aanvraag,2011-04-10 17:14:29.183000+00:00,800,32,W_Completeren aanvraag,2011-04-10 17:15:04.246000+00:00,35.063,W_Completeren aanvraag,829468.2671934157
801,137438953485,173784,2011-01-10 19:05:56.897000+00:00,5000,11121.0,W_Completeren aanvraag,COMPLETE,2011-04-10 17:15:04.246000+00:00,173784,W_Completeren aanvraag,2011-04-10 17:15:04.246000+00:00,801,32,W_Completeren aanvraag,2011-04-10 17:15:19.181000+00:00,14.935,W_Completeren aanvraag,829468.2671934157
802,137438953486,173784,2011-01-10 19:05:56.897000+00:00,5000,11121.0,W_Completeren aanvraag,START,2011-04-10 17:15:19.181000+00:00,173784,W_Completeren aanvraag,2011-04-10 17:15:19.181000+00:00,802,32,W_Completeren aanvraag,2011-04-10 17:15:24.697000+00:00,5.516,W_Completeren aanvraag,829468.2671934157
803,137438953487,173784,2011-01-10 19:05:56.897000+00:00,5000,11121.0,W_Completeren aanvraag,COMPLETE,2011-04-10 17:15:24.697000+00:00,173784,W_Completeren aanvraag,2011-04-10 17:15:24.697000+00:00,803,32,W_Completeren aanvraag,2011-04-10 17:19:43.505000+00:00,258.808,W_Completeren aanvraag,829468.2671934157
804,137438953488,173784,2011-01-10 19:05:56.897000+00:00,5000,11122.0,W_Completeren aanvraag,START,2011-04-10 17:19:43.505000+00:00,173784,W_Completeren aanvraag,2011-04-10 17:19:43.505000+00:00,804,32,W_Completeren aanvraag,2011-04-10 17:19:49.910000+00:00,6.405,W_Completeren aanvraag,829468.2671934157
805,137438953489,173784,2011-01-10 19:05:56.897000+00:00,5000,11122.0,W_Completeren aanvraag,COMPLETE,2011-04-10 17:19:49.910000+00:00,173784,W_Completeren aanvraag,2011-04-10 17:19:49.910000+00:00,805,32,W_Completeren aanvraag,2011-04-10 17:29:29.312000+00:00,579.402,W_Completeren aanvraag,829468.2671934157
806,137438953490,173784,2011-01-10 19:05:56.897000+00:00,5000,11122.0,W_Completeren aanvraag,START,2011-04-10 17:29:29.312000+00:00,173784,W_Completeren aanvraag,2011-04-10 17:29:29.312000+00:00,806,32,A_ACCEPTED,2011-04-10 17:35:26.509000+00:00,357.197,W_Completeren aanvraag,829468.2671934157
807,137438953491,173784,2011-01-10 19:05:56.897000+00:00,5000,11122.0,A_ACCEPTED,COMPLETE,2011-04-10 17:35:26.509000+00:00,173784,A_ACCEPTED,2011-04-10 17:35:26.509000+00:00,807,32,O_SELECTED,2011-04-10 17:37:27.175000+00:00,120.666,O_SELECTED,228.19038888888886
808,137438953492,173784,2011-01-10 19:05:56.897000+00:00,5000,11122.0,O_SELECTED,COMPLETE,2011-04-10 17:37:27.175000+00:00,173784,O_SELECTED,2011-04-10 17:37:27.175000+00:00,808,32,A_FINALIZED,2011-04-10 17:37:27.175000+00:00,0.0,A_FINALIZED,0.505576923076923
809,137438953493,173784,2011-01-10 19:05:56.897000+00:00,5000,11122.0,A_FINALIZED,COMPLETE,2011-04-10 17:37:27.175000+00:00,173784,A_FINALIZED,2011-04-10 17:37:27.175000+00:00,809,32,O_CREATED,2011-04-10 17:37:28.370000+00:00,1.195,O_CREATED,6.295
810,137438953494,173784,2011-01-10 19:05:56.897000+00:00,5000,11122.0,O_CREATED,COMPLETE,2011-04-10 17:37:28.370000+00:00,173784,O_CREATED,2011-04-10 17:37:28.370000+00:00,810,32,O_SENT,2011-04-10 17:37:28.412000+00:00,0.042,O_SENT,0.04515384615384615
811,137438953495,173784,2011-01-10 19:05:56.897000+00:00,5000,11122.0,O_SENT,COMPLETE,2011-04-10 17:37:28.412000+00:00,173784,O_SENT,2011-04-10 17:37:28.412000+00:00,811,32,W_Nabellen offertes,2011-04-10 17:37:28.655000+00:00,0.243,W_Nabellen offertes,0.18234615384615382
812,137438953496,173784,2011-01-10 19:05:56.897000+00:00,5000,11122.0,W_Nabellen offertes,SCHEDULE,2011-04-10 17:37:28.655000+00:00,173784,W_Nabellen offertes,2011-04-10 17:37:28.655000+00:00,812,32,W_Completeren aanvraag,2011-04-10 17:37:29.837000+00:00,1.182,W_Nabellen offertes,1547878.6172168674
813,137438953497,173784,2011-01-10 19:05:56.897000+00:00,5000,11122.0,W_Completeren aanvraag,COMPLETE,2011-04-10 17:37:29.837000+00:00,173784,W_Completeren aanvraag,2011-04-10 17:37:29.837000+00:00,813,32,W_Nabellen incomplete dossiers,2011-05-11 11:14:53.240000+00:00,2655443.403,W_Completeren aanvraag,829468.2671934157
814,137438953553,173784,2011-01-10 19:05:56.897000+00:00,5000,11002.0,W_Nabellen incomplete dossiers,START,2011-05-11 11:14:53.240000+00:00,173784,W_Nabellen incomplete dossiers,2011-05-11 11:14:53.240000+00:00,814,32,W_Nabellen incomplete dossiers,2011-05-11 11:18:12.850000+00:00,199.61,W_Nabellen incomplete dossiers,170591.39850344826
815,137438953554,173784,2011-01-10 19:05:56.897000+00:00,5000,11002.0,W_Nabellen incomplete dossiers,COMPLETE,2011-05-11 11:18:12.850000+00:00,173784,W_Nabellen incomplete dossiers,2011-05-11 11:18:12.850000+00:00,815,32,W_Nabellen incomplete dossiers,2011-05-11 14:44:49.432000+00:00,12396.582,W_Nabellen incomplete dossiers,170591.39850344826
816,137438953555,173784,2011-01-10 19:05:56.897000+00:00,5000,,W_Nabellen incomplete dossiers,START,2011-05-11 14:44:49.432000+00:00,173784,W_Nabellen incomplete dossiers,2011-05-11 14:44:49.432000+00:00,816,32,W_Nabellen incomplete dossiers,2011-05-11 14:46:22.224000+00:00,92.792,W_Nabellen incomplete dossiers,170591.39850344826
817,137438953556,173784,2011-01-10 19:05:56.897000+00:00,5000,,W_Nabellen incomplete dossiers,COMPLETE,2011-05-11 14:46:22.224000+00:00,173784,W_Nabellen incomplete dossiers,2011-05-11 14:46:22.224000+00:00,817,32,W_Nabellen incomplete dossiers,2011-07-11 09:32:21.578000+00:00,5251559.354,W_Nabellen incomplete dossiers,170591.39850344826
818,137438953557,173784,2011-01-10 19:05:56.897000+00:00,5000,10809.0,W_Nabellen incomplete dossiers,START,2011-07-11 09:32:21.578000+00:00,173784,W_Nabellen incomplete dossiers,2011-07-11 09:32:21.578000+00:00,818,32,W_Nabellen incomplete dossiers,2011-07-11 09:33:11.135000+00:00,49.557,W_Nabellen incomplete dossiers,170591.39850344826
819,137438953558,173784,2011-01-10 19:05:56.897000+00:00,5000,10809.0,W_Nabellen incomplete dossiers,COMPLETE,2011-07-11 09:33:11.135000+00:00,173784,W_Nabellen incomplete dossiers,2011-07-11 09:33:11.135000+00:00,819,32,W_Nabellen incomplete dossiers,2011-07-11 14:39:03.917000+00:00,18352.782,W_Nabellen incomplete dossiers,170591.39850344826
820,137438953559,173784,2011-01-10 19:05:56.897000+00:00,5000,,W_Nabellen incomplete dossiers,START,2011-07-11 14:39:03.917000+00:00,173784,W_Nabellen incomplete dossiers,2011-07-11 14:39:03.917000+00:00,820,32,W_Nabellen incomplete dossiers,2011-07-11 14:39:22.757000+00:00,18.84,W_Nabellen incomplete dossiers,170591.39850344826
821,137438953560,173784,2011-01-10 19:05:56.897000+00:00,5000,,W_Nabellen incomplete dossiers,COMPLETE,2011-07-11 14:39:22.757000+00:00,173784,W_Nabellen incomplete dossiers,2011-07-11 14:39:22.757000+00:00,821,32,W_Nabellen incomplete dossiers,2011-07-11 15:06:13.310000+00:00,1610.553,W_Nabellen incomplete dossiers,170591.39850344826
822,137438953561,173784,2011-01-10 19:05:56.897000+00:00,5000,,W_Nabellen incomplete dossiers,START,2011-07-11 15:06:13.310000+00:00,173784,W_Nabellen incomplete dossiers,2011-07-11 15:06:13.310000+00:00,822,32,W_Nabellen incomplete dossiers,2011-07-11 15:09:55.085000+00:00,221.775,W_Nabellen incomplete dossiers,170591.39850344826
823,137438953562,173784,2011-01-10 19:05:56.897000+00:00,5000,,W_Nabellen incomplete dossiers,COMPLETE,2011-07-11 15:09:55.085000+00:00,173784,W_Nabellen incomplete dossiers,2011-07-11 15:09:55.085000+00:00,823,32,W_Nabellen incomplete dossiers,2011-08-11 16:08:39.524000+00:00,2681924.439,W_Nabellen incomplete dossiers,170591.39850344826
824,137438953563,173784,2011-01-10 19:05:56.897000+00:00,5000,10228.0,W_Nabellen incomplete dossiers,START,2011-08-11 16:08:39.524000+00:00,173784,W_Nabellen incomplete dossiers,2011-08-11 16:08:39.524000+00:00,824,32,W_Nabellen incomplete dossiers,2011-08-11 20:37:59.698000+00:00,16160.174,W_Nabellen incomplete dossiers,170591.39850344826
825,137438953564,173784,2011-01-10 19:05:56.897000+00:00,5000,10228.0,W_Nabellen incomplete dossiers,COMPLETE,2011-08-11 20:37:59.698000+00:00,173784,W_Nabellen incomplete dossiers,2011-08-11 20:37:59.698000+00:00,825,32,W_Nabellen incomplete dossiers,2011-10-11 11:19:54.119000+00:00,5236914.421,W_Nabellen incomplete dossiers,170591.39850344826
826,137438953565,173784,2011-01-10 19:05:56.897000+00:00,5000,11049.0,W_Nabellen incomplete dossiers,START,2011-10-11 11:19:54.119000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-11 11:19:54.119000+00:00,826,32,W_Nabellen incomplete dossiers,2011-10-11 11:20:04.007000+00:00,9.888,W_Nabellen incomplete dossiers,170591.39850344826
827,137438953566,173784,2011-01-10 19:05:56.897000+00:00,5000,11049.0,W_Nabellen incomplete dossiers,COMPLETE,2011-10-11 11:20:04.007000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-11 11:20:04.007000+00:00,827,32,W_Nabellen offertes,2011-10-13 18:49:18.300000+00:00,199754.293,W_Nabellen incomplete dossiers,170591.39850344826
828,137438953502,173784,2011-01-10 19:05:56.897000+00:00,5000,10982.0,W_Nabellen offertes,START,2011-10-13 18:49:18.300000+00:00,173784,W_Nabellen offertes,2011-10-13 18:49:18.300000+00:00,828,32,W_Nabellen offertes,2011-10-13 18:50:05.365000+00:00,47.065,W_Nabellen offertes,1547878.6172168674
829,137438953503,173784,2011-01-10 19:05:56.897000+00:00,5000,10982.0,W_Nabellen offertes,COMPLETE,2011-10-13 18:50:05.365000+00:00,173784,W_Nabellen offertes,2011-10-13 18:50:05.365000+00:00,829,32,W_Nabellen offertes,2011-10-17 11:28:51.955000+00:00,319126.59,W_Nabellen offertes,1547878.6172168674
830,137438953504,173784,2011-01-10 19:05:56.897000+00:00,5000,11049.0,W_Nabellen offertes,START,2011-10-17 11:28:51.955000+00:00,173784,W_Nabellen offertes,2011-10-17 11:28:51.955000+00:00,830,32,O_SENT_BACK,2011-10-17 11:29:14.489000+00:00,22.534,W_Nabellen offertes,1547878.6172168674
831,137438953505,173784,2011-01-10 19:05:56.897000+00:00,5000,11049.0,O_SENT_BACK,COMPLETE,2011-10-17 11:29:14.489000+00:00,173784,O_SENT_BACK,2011-10-17 11:29:14.489000+00:00,831,32,W_Valideren aanvraag,2011-10-17 11:29:14.634000+00:00,0.145,W_Valideren aanvraag,0.2632
832,137438953506,173784,2011-01-10 19:05:56.897000+00:00,5000,11049.0,W_Valideren aanvraag,SCHEDULE,2011-10-17 11:29:14.634000+00:00,173784,W_Valideren aanvraag,2011-10-17 11:29:14.634000+00:00,832,32,W_Nabellen offertes,2011-10-17 11:29:16.061000+00:00,1.427,W_Nabellen incomplete dossiers,344361.17655789474
833,137438953507,173784,2011-01-10 19:05:56.897000+00:00,5000,11049.0,W_Nabellen offertes,COMPLETE,2011-10-17 11:29:16.061000+00:00,173784,W_Nabellen offertes,2011-10-17 11:29:16.061000+00:00,833,32,W_Valideren aanvraag,2011-10-19 13:00:27.932000+00:00,178271.871,W_Nabellen offertes,1547878.6172168674
834,137438953508,173784,2011-01-10 19:05:56.897000+00:00,5000,10609.0,W_Valideren aanvraag,START,2011-10-19 13:00:27.932000+00:00,173784,W_Valideren aanvraag,2011-10-19 13:00:27.932000+00:00,834,32,W_Nabellen incomplete dossiers,2011-10-19 13:25:04.189000+00:00,1476.257,W_Nabellen incomplete dossiers,344361.17655789474
835,137438953509,173784,2011-01-10 19:05:56.897000+00:00,5000,10609.0,W_Nabellen incomplete dossiers,SCHEDULE,2011-10-19 13:25:04.189000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-19 13:25:04.189000+00:00,835,32,W_Valideren aanvraag,2011-10-19 13:25:05.644000+00:00,1.455,W_Nabellen incomplete dossiers,170591.39850344826
836,137438953510,173784,2011-01-10 19:05:56.897000+00:00,5000,10609.0,W_Valideren aanvraag,COMPLETE,2011-10-19 13:25:05.644000+00:00,173784,W_Valideren aanvraag,2011-10-19 13:25:05.644000+00:00,836,32,W_Nabellen incomplete dossiers,2011-10-19 14:36:17.997000+00:00,4272.353,W_Nabellen incomplete dossiers,344361.17655789474
837,137438953511,173784,2011-01-10 19:05:56.897000+00:00,5000,11189.0,W_Nabellen incomplete dossiers,START,2011-10-19 14:36:17.997000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-19 14:36:17.997000+00:00,837,32,W_Nabellen incomplete dossiers,2011-10-19 14:41:13.137000+00:00,295.14,W_Nabellen incomplete dossiers,170591.39850344826
838,137438953512,173784,2011-01-10 19:05:56.897000+00:00,5000,11189.0,W_Nabellen incomplete dossiers,COMPLETE,2011-10-19 14:41:13.137000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-19 14:41:13.137000+00:00,838,32,W_Nabellen incomplete dossiers,2011-10-19 19:12:54.982000+00:00,16301.845,W_Nabellen incomplete dossiers,170591.39850344826
839,137438953513,173784,2011-01-10 19:05:56.897000+00:00,5000,11122.0,W_Nabellen incomplete dossiers,START,2011-10-19 19:12:54.982000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-19 19:12:54.982000+00:00,839,32,W_Nabellen incomplete dossiers,2011-10-19 19:37:43.925000+00:00,1488.943,W_Nabellen incomplete dossiers,170591.39850344826
840,137438953514,173784,2011-01-10 19:05:56.897000+00:00,5000,11122.0,W_Nabellen incomplete dossiers,COMPLETE,2011-10-19 19:37:43.925000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-19 19:37:43.925000+00:00,840,32,W_Nabellen incomplete dossiers,2011-10-20 09:28:49.856000+00:00,49865.931,W_Nabellen incomplete dossiers,170591.39850344826
841,137438953515,173784,2011-01-10 19:05:56.897000+00:00,5000,11049.0,W_Nabellen incomplete dossiers,START,2011-10-20 09:28:49.856000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-20 09:28:49.856000+00:00,841,32,W_Nabellen incomplete dossiers,2011-10-20 09:29:54.780000+00:00,64.924,W_Nabellen incomplete dossiers,170591.39850344826
842,137438953516,173784,2011-01-10 19:05:56.897000+00:00,5000,11049.0,W_Nabellen incomplete dossiers,COMPLETE,2011-10-20 09:29:54.780000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-20 09:29:54.780000+00:00,842,32,W_Nabellen incomplete dossiers,2011-10-21 18:56:03.008000+00:00,120368.228,W_Nabellen incomplete dossiers,170591.39850344826
843,137438953517,173784,2011-01-10 19:05:56.897000+00:00,5000,,W_Nabellen incomplete dossiers,START,2011-10-21 18:56:03.008000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-21 18:56:03.008000+00:00,843,32,W_Nabellen incomplete dossiers,2011-10-21 18:57:41.474000+00:00,98.466,W_Nabellen incomplete dossiers,170591.39850344826
844,137438953518,173784,2011-01-10 19:05:56.897000+00:00,5000,,W_Nabellen incomplete dossiers,COMPLETE,2011-10-21 18:57:41.474000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-21 18:57:41.474000+00:00,844,32,W_Nabellen incomplete dossiers,2011-10-24 10:32:07.972000+00:00,228866.498,W_Nabellen incomplete dossiers,170591.39850344826
845,137438953519,173784,2011-01-10 19:05:56.897000+00:00,5000,11121.0,W_Nabellen incomplete dossiers,START,2011-10-24 10:32:07.972000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-24 10:32:07.972000+00:00,845,32,W_Nabellen incomplete dossiers,2011-10-24 10:35:43.323000+00:00,215.351,W_Nabellen incomplete dossiers,170591.39850344826
846,137438953520,173784,2011-01-10 19:05:56.897000+00:00,5000,11121.0,W_Nabellen incomplete dossiers,COMPLETE,2011-10-24 10:35:43.323000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-24 10:35:43.323000+00:00,846,32,W_Nabellen incomplete dossiers,2011-10-27 14:09:43.289000+00:00,272039.966,W_Nabellen incomplete dossiers,170591.39850344826
847,137438953521,173784,2011-01-10 19:05:56.897000+00:00,5000,11049.0,W_Nabellen incomplete dossiers,START,2011-10-27 14:09:43.289000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-27 14:09:43.289000+00:00,847,32,W_Nabellen incomplete dossiers,2011-10-27 14:09:53.341000+00:00,10.052,W_Nabellen incomplete dossiers,170591.39850344826
848,137438953522,173784,2011-01-10 19:05:56.897000+00:00,5000,11049.0,W_Nabellen incomplete dossiers,COMPLETE,2011-10-27 14:09:53.341000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-27 14:09:53.341000+00:00,848,32,W_Nabellen incomplete dossiers,2011-10-28 07:50:06.541000+00:00,63613.2,W_Nabellen incomplete dossiers,170591.39850344826
849,137438953523,173784,2011-01-10 19:05:56.897000+00:00,5000,,W_Nabellen incomplete dossiers,START,2011-10-28 07:50:06.541000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-28 07:50:06.541000+00:00,849,32,W_Valideren aanvraag,2011-10-28 07:50:42.261000+00:00,35.72,W_Nabellen incomplete dossiers,170591.39850344826
850,137438953524,173784,2011-01-10 19:05:56.897000+00:00,5000,,W_Valideren aanvraag,SCHEDULE,2011-10-28 07:50:42.261000+00:00,173784,W_Valideren aanvraag,2011-10-28 07:50:42.261000+00:00,850,32,W_Nabellen incomplete dossiers,2011-10-28 07:50:44.784000+00:00,2.523,W_Nabellen incomplete dossiers,344361.17655789474
851,137438953525,173784,2011-01-10 19:05:56.897000+00:00,5000,,W_Nabellen incomplete dossiers,COMPLETE,2011-10-28 07:50:44.784000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-28 07:50:44.784000+00:00,851,32,W_Valideren aanvraag,2011-10-28 09:38:04.456000+00:00,6439.672,W_Nabellen incomplete dossiers,170591.39850344826
852,137438953526,173784,2011-01-10 19:05:56.897000+00:00,5000,10609.0,W_Valideren aanvraag,START,2011-10-28 09:38:04.456000+00:00,173784,W_Valideren aanvraag,2011-10-28 09:38:04.456000+00:00,852,32,W_Nabellen incomplete dossiers,2011-10-28 09:50:06.618000+00:00,722.162,W_Nabellen incomplete dossiers,344361.17655789474
853,137438953527,173784,2011-01-10 19:05:56.897000+00:00,5000,10609.0,W_Nabellen incomplete dossiers,SCHEDULE,2011-10-28 09:50:06.618000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-28 09:50:06.618000+00:00,853,32,W_Valideren aanvraag,2011-10-28 09:50:08.297000+00:00,1.679,W_Nabellen incomplete dossiers,170591.39850344826
854,137438953528,173784,2011-01-10 19:05:56.897000+00:00,5000,10609.0,W_Valideren aanvraag,COMPLETE,2011-10-28 09:50:08.297000+00:00,173784,W_Valideren aanvraag,2011-10-28 09:50:08.297000+00:00,854,32,W_Nabellen incomplete dossiers,2011-10-28 11:54:20.480000+00:00,7452.183,W_Nabellen incomplete dossiers,344361.17655789474
855,137438953529,173784,2011-01-10 19:05:56.897000+00:00,5000,10861.0,W_Nabellen incomplete dossiers,START,2011-10-28 11:54:20.480000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-28 11:54:20.480000+00:00,855,32,W_Nabellen incomplete dossiers,2011-10-28 11:54:32.058000+00:00,11.578,W_Nabellen incomplete dossiers,170591.39850344826
856,137438953530,173784,2011-01-10 19:05:56.897000+00:00,5000,10861.0,W_Nabellen incomplete dossiers,COMPLETE,2011-10-28 11:54:32.058000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-28 11:54:32.058000+00:00,856,32,W_Nabellen incomplete dossiers,2011-10-28 12:25:10.550000+00:00,1838.492,W_Nabellen incomplete dossiers,170591.39850344826
857,137438953531,173784,2011-01-10 19:05:56.897000+00:00,5000,11002.0,W_Nabellen incomplete dossiers,START,2011-10-28 12:25:10.550000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-28 12:25:10.550000+00:00,857,32,W_Valideren aanvraag,2011-10-28 12:35:22.489000+00:00,611.939,W_Nabellen incomplete dossiers,170591.39850344826
858,137438953532,173784,2011-01-10 19:05:56.897000+00:00,5000,11002.0,W_Valideren aanvraag,SCHEDULE,2011-10-28 12:35:22.489000+00:00,173784,W_Valideren aanvraag,2011-10-28 12:35:22.489000+00:00,858,32,W_Nabellen incomplete dossiers,2011-10-28 12:35:25.131000+00:00,2.642,W_Nabellen incomplete dossiers,344361.17655789474
859,137438953533,173784,2011-01-10 19:05:56.897000+00:00,5000,11002.0,W_Nabellen incomplete dossiers,COMPLETE,2011-10-28 12:35:25.131000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-28 12:35:25.131000+00:00,859,32,W_Valideren aanvraag,2011-10-31 09:35:34.981000+00:00,248409.85,W_Nabellen incomplete dossiers,170591.39850344826
860,137438953534,173784,2011-01-10 19:05:56.897000+00:00,5000,10609.0,W_Valideren aanvraag,START,2011-10-31 09:35:34.981000+00:00,173784,W_Valideren aanvraag,2011-10-31 09:35:34.981000+00:00,860,32,W_Valideren aanvraag,2011-10-31 09:38:48.234000+00:00,193.253,W_Nabellen incomplete dossiers,344361.17655789474
