,eventID,case concept:name,case REG_DATE,case AMOUNT_REQ,event org:resource,event concept:name,event lifecycle:transition,event time:timestamp,case:concept:name,concept:name,time:timestamp,@@index,@@case_index,ground_truth_activity,ground_truth_time
811,137438953495,173784,2011-01-10 19:05:56.897000+00:00,5000,11122.0,O_SENT,COMPLETE,2011-04-10 17:37:28.412000+00:00,173784,O_SENT,2011-04-10 17:37:28.412000+00:00,811,32,W_Nabellen offertes,2011-04-10 17:37:28.655000+00:00
812,137438953496,173784,2011-01-10 19:05:56.897000+00:00,5000,11122.0,W_Nabellen offertes,SCHEDULE,2011-04-10 17:37:28.655000+00:00,173784,W_Nabellen offertes,2011-04-10 17:37:28.655000+00:00,812,32,W_Completeren aanvraag,2011-04-10 17:37:29.837000+00:00
813,137438953497,173784,2011-01-10 19:05:56.897000+00:00,5000,11122.0,W_Completeren aanvraag,COMPLETE,2011-04-10 17:37:29.837000+00:00,173784,W_Completeren aanvraag,2011-04-10 17:37:29.837000+00:00,813,32,W_Nabellen incomplete dossiers,2011-05-11 11:14:53.240000+00:00
814,137438953553,173784,2011-01-10 19:05:56.897000+00:00,5000,11002.0,W_Nabellen incomplete dossiers,START,2011-05-11 11:14:53.240000+00:00,173784,W_Nabellen incomplete dossiers,2011-05-11 11:14:53.240000+00:00,814,32,W_Nabellen incomplete dossiers,2011-05-11 11:18:12.850000+00:00
815,137438953554,173784,2011-01-10 19:05:56.897000+00:00,5000,11002.0,W_Nabellen incomplete dossiers,COMPLETE,2011-05-11 11:18:12.850000+00:00,173784,W_Nabellen incomplete dossiers,2011-05-11 11:18:12.850000+00:00,815,32,W_Nabellen incomplete dossiers,2011-05-11 14:44:49.432000+00:00
816,137438953555,173784,2011-01-10 19:05:56.897000+00:00,5000,,W_Nabellen incomplete dossiers,START,2011-05-11 14:44:49.432000+00:00,173784,W_Nabellen incomplete dossiers,2011-05-11 14:44:49.432000+00:00,816,32,W_Nabellen incomplete dossiers,2011-05-11 14:46:22.224000+00:00
817,137438953556,173784,2011-01-10 19:05:56.897000+00:00,5000,,W_Nabellen incomplete dossiers,COMPLETE,2011-05-11 14:46:22.224000+00:00,173784,W_Nabellen incomplete dossiers,2011-05-11 14:46:22.224000+00:00,817,32,W_Nabellen incomplete dossiers,2011-07-11 09:32:21.578000+00:00
818,137438953557,173784,2011-01-10 19:05:56.897000+00:00,5000,10809.0,W_Nabellen incomplete dossiers,START,2011-07-11 09:32:21.578000+00:00,173784,W_Nabellen incomplete dossiers,2011-07-11 09:32:21.578000+00:00,818,32,W_Nabellen incomplete dossiers,2011-07-11 09:33:11.135000+00:00
819,137438953558,173784,2011-01-10 19:05:56.897000+00:00,5000,10809.0,W_Nabellen incomplete dossiers,COMPLETE,2011-07-11 09:33:11.135000+00:00,173784,W_Nabellen incomplete dossiers,2011-07-11 09:33:11.135000+00:00,819,32,W_Nabellen incomplete dossiers,2011-07-11 14:39:03.917000+00:00
820,137438953559,173784,2011-01-10 19:05:56.897000+00:00,5000,,W_Nabellen incomplete dossiers,START,2011-07-11 14:39:03.917000+00:00,173784,W_Nabellen incomplete dossiers,2011-07-11 14:39:03.917000+00:00,820,32,W_Nabellen incomplete dossiers,2011-07-11 14:39:22.757000+00:00
821,137438953560,173784,2011-01-10 19:05:56.897000+00:00,5000,,W_Nabellen incomplete dossiers,COMPLETE,2011-07-11 14:39:22.757000+00:00,173784,W_Nabellen incomplete dossiers,2011-07-11 14:39:22.757000+00:00,821,32,W_Nabellen incomplete dossiers,2011-07-11 15:06:13.310000+00:00
822,137438953561,173784,2011-01-10 19:05:56.897000+00:00,5000,,W_Nabellen incomplete dossiers,START,2011-07-11 15:06:13.310000+00:00,173784,W_Nabellen incomplete dossiers,2011-07-11 15:06:13.310000+00:00,822,32,W_Nabellen incomplete dossiers,2011-07-11 15:09:55.085000+00:00
823,137438953562,173784,2011-01-10 19:05:56.897000+00:00,5000,,W_Nabellen incomplete dossiers,COMPLETE,2011-07-11 15:09:55.085000+00:00,173784,W_Nabellen incomplete dossiers,2011-07-11 15:09:55.085000+00:00,823,32,W_Nabellen incomplete dossiers,2011-08-11 16:08:39.524000+00:00
824,137438953563,173784,2011-01-10 19:05:56.897000+00:00,5000,10228.0,W_Nabellen incomplete dossiers,START,2011-08-11 16:08:39.524000+00:00,173784,W_Nabellen incomplete dossiers,2011-08-11 16:08:39.524000+00:00,824,32,W_Nabellen incomplete dossiers,2011-08-11 20:37:59.698000+00:00
825,137438953564,173784,2011-01-10 19:05:56.897000+00:00,5000,10228.0,W_Nabellen incomplete dossiers,COMPLETE,2011-08-11 20:37:59.698000+00:00,173784,W_Nabellen incomplete dossiers,2011-08-11 20:37:59.698000+00:00,825,32,W_Nabellen incomplete dossiers,2011-10-11 11:19:54.119000+00:00
826,137438953565,173784,2011-01-10 19:05:56.897000+00:00,5000,11049.0,W_Nabellen incomplete dossiers,START,2011-10-11 11:19:54.119000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-11 11:19:54.119000+00:00,826,32,W_Nabellen incomplete dossiers,2011-10-11 11:20:04.007000+00:00
827,137438953566,173784,2011-01-10 19:05:56.897000+00:00,5000,11049.0,W_Nabellen incomplete dossiers,COMPLETE,2011-10-11 11:20:04.007000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-11 11:20:04.007000+00:00,827,32,W_Nabellen offertes,2011-10-13 18:49:18.300000+00:00
828,137438953502,173784,2011-01-10 19:05:56.897000+00:00,5000,10982.0,W_Nabellen offertes,START,2011-10-13 18:49:18.300000+00:00,173784,W_Nabellen offertes,2011-10-13 18:49:18.300000+00:00,828,32,W_Nabellen offertes,2011-10-13 18:50:05.365000+00:00
829,137438953503,173784,2011-01-10 19:05:56.897000+00:00,5000,10982.0,W_Nabellen offertes,COMPLETE,2011-10-13 18:50:05.365000+00:00,173784,W_Nabellen offertes,2011-10-13 18:50:05.365000+00:00,829,32,W_Nabellen offertes,2011-10-17 11:28:51.955000+00:00
830,137438953504,173784,2011-01-10 19:05:56.897000+00:00,5000,11049.0,W_Nabellen offertes,START,2011-10-17 11:28:51.955000+00:00,173784,W_Nabellen offertes,2011-10-17 11:28:51.955000+00:00,830,32,O_SENT_BACK,2011-10-17 11:29:14.489000+00:00
831,137438953505,173784,2011-01-10 19:05:56.897000+00:00,5000,11049.0,O_SENT_BACK,COMPLETE,2011-10-17 11:29:14.489000+00:00,173784,O_SENT_BACK,2011-10-17 11:29:14.489000+00:00,831,32,W_Valideren aanvraag,2011-10-17 11:29:14.634000+00:00
832,137438953506,173784,2011-01-10 19:05:56.897000+00:00,5000,11049.0,W_Valideren aanvraag,SCHEDULE,2011-10-17 11:29:14.634000+00:00,173784,W_Valideren aanvraag,2011-10-17 11:29:14.634000+00:00,832,32,W_Nabellen offertes,2011-10-17 11:29:16.061000+00:00
833,137438953507,173784,2011-01-10 19:05:56.897000+00:00,5000,11049.0,W_Nabellen offertes,COMPLETE,2011-10-17 11:29:16.061000+00:00,173784,W_Nabellen offertes,2011-10-17 11:29:16.061000+00:00,833,32,W_Valideren aanvraag,2011-10-19 13:00:27.932000+00:00
834,137438953508,173784,2011-01-10 19:05:56.897000+00:00,5000,10609.0,W_Valideren aanvraag,START,2011-10-19 13:00:27.932000+00:00,173784,W_Valideren aanvraag,2011-10-19 13:00:27.932000+00:00,834,32,W_Nabellen incomplete dossiers,2011-10-19 13:25:04.189000+00:00
835,137438953509,173784,2011-01-10 19:05:56.897000+00:00,5000,10609.0,W_Nabellen incomplete dossiers,SCHEDULE,2011-10-19 13:25:04.189000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-19 13:25:04.189000+00:00,835,32,W_Valideren aanvraag,2011-10-19 13:25:05.644000+00:00
836,137438953510,173784,2011-01-10 19:05:56.897000+00:00,5000,10609.0,W_Valideren aanvraag,COMPLETE,2011-10-19 13:25:05.644000+00:00,173784,W_Valideren aanvraag,2011-10-19 13:25:05.644000+00:00,836,32,W_Nabellen incomplete dossiers,2011-10-19 14:36:17.997000+00:00
837,137438953511,173784,2011-01-10 19:05:56.897000+00:00,5000,11189.0,W_Nabellen incomplete dossiers,START,2011-10-19 14:36:17.997000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-19 14:36:17.997000+00:00,837,32,W_Nabellen incomplete dossiers,2011-10-19 14:41:13.137000+00:00
838,137438953512,173784,2011-01-10 19:05:56.897000+00:00,5000,11189.0,W_Nabellen incomplete dossiers,COMPLETE,2011-10-19 14:41:13.137000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-19 14:41:13.137000+00:00,838,32,W_Nabellen incomplete dossiers,2011-10-19 19:12:54.982000+00:00
839,137438953513,173784,2011-01-10 19:05:56.897000+00:00,5000,11122.0,W_Nabellen incomplete dossiers,START,2011-10-19 19:12:54.982000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-19 19:12:54.982000+00:00,839,32,W_Nabellen incomplete dossiers,2011-10-19 19:37:43.925000+00:00
840,137438953514,173784,2011-01-10 19:05:56.897000+00:00,5000,11122.0,W_Nabellen incomplete dossiers,COMPLETE,2011-10-19 19:37:43.925000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-19 19:37:43.925000+00:00,840,32,W_Nabellen incomplete dossiers,2011-10-20 09:28:49.856000+00:00
841,137438953515,173784,2011-01-10 19:05:56.897000+00:00,5000,11049.0,W_Nabellen incomplete dossiers,START,2011-10-20 09:28:49.856000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-20 09:28:49.856000+00:00,841,32,W_Nabellen incomplete dossiers,2011-10-20 09:29:54.780000+00:00
842,137438953516,173784,2011-01-10 19:05:56.897000+00:00,5000,11049.0,W_Nabellen incomplete dossiers,COMPLETE,2011-10-20 09:29:54.780000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-20 09:29:54.780000+00:00,842,32,W_Nabellen incomplete dossiers,2011-10-21 18:56:03.008000+00:00
843,137438953517,173784,2011-01-10 19:05:56.897000+00:00,5000,,W_Nabellen incomplete dossiers,START,2011-10-21 18:56:03.008000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-21 18:56:03.008000+00:00,843,32,W_Nabellen incomplete dossiers,2011-10-21 18:57:41.474000+00:00
844,137438953518,173784,2011-01-10 19:05:56.897000+00:00,5000,,W_Nabellen incomplete dossiers,COMPLETE,2011-10-21 18:57:41.474000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-21 18:57:41.474000+00:00,844,32,W_Nabellen incomplete dossiers,2011-10-24 10:32:07.972000+00:00
845,137438953519,173784,2011-01-10 19:05:56.897000+00:00,5000,11121.0,W_Nabellen incomplete dossiers,START,2011-10-24 10:32:07.972000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-24 10:32:07.972000+00:00,845,32,W_Nabellen incomplete dossiers,2011-10-24 10:35:43.323000+00:00
846,137438953520,173784,2011-01-10 19:05:56.897000+00:00,5000,11121.0,W_Nabellen incomplete dossiers,COMPLETE,2011-10-24 10:35:43.323000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-24 10:35:43.323000+00:00,846,32,W_Nabellen incomplete dossiers,2011-10-27 14:09:43.289000+00:00
847,137438953521,173784,2011-01-10 19:05:56.897000+00:00,5000,11049.0,W_Nabellen incomplete dossiers,START,2011-10-27 14:09:43.289000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-27 14:09:43.289000+00:00,847,32,W_Nabellen incomplete dossiers,2011-10-27 14:09:53.341000+00:00
848,137438953522,173784,2011-01-10 19:05:56.897000+00:00,5000,11049.0,W_Nabellen incomplete dossiers,COMPLETE,2011-10-27 14:09:53.341000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-27 14:09:53.341000+00:00,848,32,W_Nabellen incomplete dossiers,2011-10-28 07:50:06.541000+00:00
849,137438953523,173784,2011-01-10 19:05:56.897000+00:00,5000,,W_Nabellen incomplete dossiers,START,2011-10-28 07:50:06.541000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-28 07:50:06.541000+00:00,849,32,W_Valideren aanvraag,2011-10-28 07:50:42.261000+00:00
850,137438953524,173784,2011-01-10 19:05:56.897000+00:00,5000,,W_Valideren aanvraag,SCHEDULE,2011-10-28 07:50:42.261000+00:00,173784,W_Valideren aanvraag,2011-10-28 07:50:42.261000+00:00,850,32,W_Nabellen incomplete dossiers,2011-10-28 07:50:44.784000+00:00
851,137438953525,173784,2011-01-10 19:05:56.897000+00:00,5000,,W_Nabellen incomplete dossiers,COMPLETE,2011-10-28 07:50:44.784000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-28 07:50:44.784000+00:00,851,32,W_Valideren aanvraag,2011-10-28 09:38:04.456000+00:00
852,137438953526,173784,2011-01-10 19:05:56.897000+00:00,5000,10609.0,W_Valideren aanvraag,START,2011-10-28 09:38:04.456000+00:00,173784,W_Valideren aanvraag,2011-10-28 09:38:04.456000+00:00,852,32,W_Nabellen incomplete dossiers,2011-10-28 09:50:06.618000+00:00
853,137438953527,173784,2011-01-10 19:05:56.897000+00:00,5000,10609.0,W_Nabellen incomplete dossiers,SCHEDULE,2011-10-28 09:50:06.618000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-28 09:50:06.618000+00:00,853,32,W_Valideren aanvraag,2011-10-28 09:50:08.297000+00:00
854,137438953528,173784,2011-01-10 19:05:56.897000+00:00,5000,10609.0,W_Valideren aanvraag,COMPLETE,2011-10-28 09:50:08.297000+00:00,173784,W_Valideren aanvraag,2011-10-28 09:50:08.297000+00:00,854,32,W_Nabellen incomplete dossiers,2011-10-28 11:54:20.480000+00:00
855,137438953529,173784,2011-01-10 19:05:56.897000+00:00,5000,10861.0,W_Nabellen incomplete dossiers,START,2011-10-28 11:54:20.480000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-28 11:54:20.480000+00:00,855,32,W_Nabellen incomplete dossiers,2011-10-28 11:54:32.058000+00:00
856,137438953530,173784,2011-01-10 19:05:56.897000+00:00,5000,10861.0,W_Nabellen incomplete dossiers,COMPLETE,2011-10-28 11:54:32.058000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-28 11:54:32.058000+00:00,856,32,W_Nabellen incomplete dossiers,2011-10-28 12:25:10.550000+00:00
857,137438953531,173784,2011-01-10 19:05:56.897000+00:00,5000,11002.0,W_Nabellen incomplete dossiers,START,2011-10-28 12:25:10.550000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-28 12:25:10.550000+00:00,857,32,W_Valideren aanvraag,2011-10-28 12:35:22.489000+00:00
858,137438953532,173784,2011-01-10 19:05:56.897000+00:00,5000,11002.0,W_Valideren aanvraag,SCHEDULE,2011-10-28 12:35:22.489000+00:00,173784,W_Valideren aanvraag,2011-10-28 12:35:22.489000+00:00,858,32,W_Nabellen incomplete dossiers,2011-10-28 12:35:25.131000+00:00
859,137438953533,173784,2011-01-10 19:05:56.897000+00:00,5000,11002.0,W_Nabellen incomplete dossiers,COMPLETE,2011-10-28 12:35:25.131000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-28 12:35:25.131000+00:00,859,32,W_Valideren aanvraag,2011-10-31 09:35:34.981000+00:00
860,137438953534,173784,2011-01-10 19:05:56.897000+00:00,5000,10609.0,W_Valideren aanvraag,START,2011-10-31 09:35:34.981000+00:00,173784,W_Valideren aanvraag,2011-10-31 09:35:34.981000+00:00,860,32,W_Valideren aanvraag,2011-10-31 09:38:48.234000+00:00
861,137438953535,173784,2011-01-10 19:05:56.897000+00:00,5000,10609.0,W_Valideren aanvraag,COMPLETE,2011-10-31 09:38:48.234000+00:00,173784,W_Valideren aanvraag,2011-10-31 09:38:48.234000+00:00,861,32,W_Valideren aanvraag,2011-10-31 11:14:39.308000+00:00
862,137438953536,173784,2011-01-10 19:05:56.897000+00:00,5000,10609.0,W_Valideren aanvraag,START,2011-10-31 11:14:39.308000+00:00,173784,W_Valideren aanvraag,2011-10-31 11:14:39.308000+00:00,862,32,W_Nabellen incomplete dossiers,2011-10-31 11:18:07.597000+00:00
863,137438953537,173784,2011-01-10 19:05:56.897000+00:00,5000,10609.0,W_Nabellen incomplete dossiers,SCHEDULE,2011-10-31 11:18:07.597000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-31 11:18:07.597000+00:00,863,32,W_Valideren aanvraag,2011-10-31 11:18:09.143000+00:00
864,137438953538,173784,2011-01-10 19:05:56.897000+00:00,5000,10609.0,W_Valideren aanvraag,COMPLETE,2011-10-31 11:18:09.143000+00:00,173784,W_Valideren aanvraag,2011-10-31 11:18:09.143000+00:00,864,32,W_Nabellen incomplete dossiers,2011-10-31 15:33:05.336000+00:00
865,137438953539,173784,2011-01-10 19:05:56.897000+00:00,5000,,W_Nabellen incomplete dossiers,START,2011-10-31 15:33:05.336000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-31 15:33:05.336000+00:00,865,32,W_Nabellen incomplete dossiers,2011-10-31 15:36:47.835000+00:00
866,137438953540,173784,2011-01-10 19:05:56.897000+00:00,5000,,W_Nabellen incomplete dossiers,COMPLETE,2011-10-31 15:36:47.835000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-31 15:36:47.835000+00:00,866,32,W_Nabellen incomplete dossiers,2011-10-31 20:36:02.755000+00:00
867,137438953541,173784,2011-01-10 19:05:56.897000+00:00,5000,,W_Nabellen incomplete dossiers,START,2011-10-31 20:36:02.755000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-31 20:36:02.755000+00:00,867,32,W_Nabellen incomplete dossiers,2011-10-31 20:37:23.523000+00:00
868,137438953542,173784,2011-01-10 19:05:56.897000+00:00,5000,,W_Nabellen incomplete dossiers,COMPLETE,2011-10-31 20:37:23.523000+00:00,173784,W_Nabellen incomplete dossiers,2011-10-31 20:37:23.523000+00:00,868,32,W_Nabellen offertes,2011-11-10 20:37:55.829000+00:00
869,137438953498,173784,2011-01-10 19:05:56.897000+00:00,5000,10982.0,W_Nabellen offertes,START,2011-11-10 20:37:55.829000+00:00,173784,W_Nabellen offertes,2011-11-10 20:37:55.829000+00:00,869,32,W_Nabellen offertes,2011-11-10 20:42:59.830000+00:00
870,137438953499,173784,2011-01-10 19:05:56.897000+00:00,5000,10982.0,W_Nabellen offertes,COMPLETE,2011-11-10 20:42:59.830000+00:00,173784,W_Nabellen offertes,2011-11-10 20:42:59.830000+00:00,870,32,W_Nabellen incomplete dossiers,2011-11-11 09:30:21.872000+00:00
871,137438953567,173784,2011-01-10 19:05:56.897000+00:00,5000,11049.0,W_Nabellen incomplete dossiers,START,2011-11-11 09:30:21.872000+00:00,173784,W_Nabellen incomplete dossiers,2011-11-11 09:30:21.872000+00:00,871,32,W_Valideren aanvraag,2011-11-11 09:30:57.450000+00:00
872,137438953568,173784,2011-01-10 19:05:56.897000+00:00,5000,11049.0,W_Valideren aanvraag,SCHEDULE,2011-11-11 09:30:57.450000+00:00,173784,W_Valideren aanvraag,2011-11-11 09:30:57.450000+00:00,872,32,W_Nabellen incomplete dossiers,2011-11-11 09:30:59.143000+00:00
873,137438953569,173784,2011-01-10 19:05:56.897000+00:00,5000,11049.0,W_Nabellen incomplete dossiers,COMPLETE,2011-11-11 09:30:59.143000+00:00,173784,W_Nabellen incomplete dossiers,2011-11-11 09:30:59.143000+00:00,873,32,W_Valideren aanvraag,2011-11-11 10:21:03.075000+00:00
874,137438953570,173784,2011-01-10 19:05:56.897000+00:00,5000,10609.0,W_Valideren aanvraag,START,2011-11-11 10:21:03.075000+00:00,173784,W_Valideren aanvraag,2011-11-11 10:21:03.075000+00:00,874,32,W_Valideren aanvraag,2011-11-11 10:25:50.269000+00:00
875,137438953571,173784,2011-01-10 19:05:56.897000+00:00,5000,10609.0,W_Valideren aanvraag,COMPLETE,2011-11-11 10:25:50.269000+00:00,173784,W_Valideren aanvraag,2011-11-11 10:25:50.269000+00:00,875,32,W_Valideren aanvraag,2011-11-15 12:28:05.644000+00:00
876,137438953572,173784,2011-01-10 19:05:56.897000+00:00,5000,10138.0,W_Valideren aanvraag,START,2011-11-15 12:28:05.644000+00:00,173784,W_Valideren aanvraag,2011-11-15 12:28:05.644000+00:00,876,32,W_Valideren aanvraag,2011-11-15 12:28:14.838000+00:00
877,137438953573,173784,2011-01-10 19:05:56.897000+00:00,5000,10138.0,W_Valideren aanvraag,COMPLETE,2011-11-15 12:28:14.838000+00:00,173784,W_Valideren aanvraag,2011-11-15 12:28:14.838000+00:00,877,32,W_Valideren aanvraag,2011-11-15 12:34:27.649000+00:00
878,137438953574,173784,2011-01-10 19:05:56.897000+00:00,5000,10609.0,W_Valideren aanvraag,START,2011-11-15 12:34:27.649000+00:00,173784,W_Valideren aanvraag,2011-11-15 12:34:27.649000+00:00,878,32,A_REGISTERED,2011-11-15 12:50:28.812000+00:00
879,137438953578,173784,2011-01-10 19:05:56.897000+00:00,5000,10609.0,A_REGISTERED,COMPLETE,2011-11-15 12:50:28.812000+00:00,173784,A_REGISTERED,2011-11-15 12:50:28.812000+00:00,879,32,O_ACCEPTED,2011-11-15 12:50:28.812000+00:00
880,137438953576,173784,2011-01-10 19:05:56.897000+00:00,5000,10609.0,O_ACCEPTED,COMPLETE,2011-11-15 12:50:28.812000+00:00,173784,O_ACCEPTED,2011-11-15 12:50:28.812000+00:00,880,32,A_ACTIVATED,2011-11-15 12:50:28.812000+00:00
881,137438953577,173784,2011-01-10 19:05:56.897000+00:00,5000,10609.0,A_ACTIVATED,COMPLETE,2011-11-15 12:50:28.812000+00:00,173784,A_ACTIVATED,2011-11-15 12:50:28.812000+00:00,881,32,A_APPROVED,2011-11-15 12:50:28.812000+00:00
882,137438953575,173784,2011-01-10 19:05:56.897000+00:00,5000,10609.0,A_APPROVED,COMPLETE,2011-11-15 12:50:28.812000+00:00,173784,A_APPROVED,2011-11-15 12:50:28.812000+00:00,882,32,W_Valideren aanvraag,2011-11-15 12:50:36.852000+00:00
883,137438953579,173784,2011-01-10 19:05:56.897000+00:00,5000,10609.0,W_Valideren aanvraag,COMPLETE,2011-11-15 12:50:36.852000+00:00,173784,W_Valideren aanvraag,2011-11-15 12:50:36.852000+00:00,883,32,W_Nabellen offertes,2011-12-10 16:46:36.776000+00:00
884,137438953500,173784,2011-01-10 19:05:56.897000+00:00,5000,11180.0,W_Nabellen offertes,START,2011-12-10 16:46:36.776000+00:00,173784,W_Nabellen offertes,2011-12-10 16:46:36.776000+00:00,884,32,W_Nabellen offertes,2011-12-10 16:47:33.647000+00:00
885,137438953501,173784,2011-01-10 19:05:56.897000+00:00,5000,11180.0,W_Nabellen offertes,COMPLETE,2011-12-10 16:47:33.647000+00:00,173784,W_Nabellen offertes,2011-12-10 16:47:33.647000+00:00,885,32,N\A,N\A
886,141733920768,173787,2011-01-10 19:06:01.646000+00:00,5000,112.0,A_SUBMITTED,COMPLETE,2011-01-10 19:06:01.646000+00:00,173787,A_SUBMITTED,2011-01-10 19:06:01.646000+00:00,886,33,A_PARTLYSUBMITTED,2011-01-10 19:06:01.808000+00:00
887,141733920769,173787,2011-01-10 19:06:01.646000+00:00,5000,112.0,A_PARTLYSUBMITTED,COMPLETE,2011-01-10 19:06:01.808000+00:00,173787,A_PARTLYSUBMITTED,2011-01-10 19:06:01.808000+00:00,887,33,A_PREACCEPTED,2011-01-10 19:06:46.498000+00:00
888,141733920770,173787,2011-01-10 19:06:01.646000+00:00,5000,112.0,A_PREACCEPTED,COMPLETE,2011-01-10 19:06:46.498000+00:00,173787,A_PREACCEPTED,2011-01-10 19:06:46.498000+00:00,888,33,W_Completeren aanvraag,2011-01-10 19:06:46.857000+00:00
889,141733920771,173787,2011-01-10 19:06:01.646000+00:00,5000,112.0,W_Completeren aanvraag,SCHEDULE,2011-01-10 19:06:46.857000+00:00,173787,W_Completeren aanvraag,2011-01-10 19:06:46.857000+00:00,889,33,W_Completeren aanvraag,2011-03-10 09:20:36.321000+00:00
890,141733920772,173787,2011-01-10 19:06:01.646000+00:00,5000,,W_Completeren aanvraag,START,2011-03-10 09:20:36.321000+00:00,173787,W_Completeren aanvraag,2011-03-10 09:20:36.321000+00:00,890,33,A_ACCEPTED,2011-03-10 09:27:58.776000+00:00
891,141733920773,173787,2011-01-10 19:06:01.646000+00:00,5000,11202.0,A_ACCEPTED,COMPLETE,2011-03-10 09:27:58.776000+00:00,173787,A_ACCEPTED,2011-03-10 09:27:58.776000+00:00,891,33,A_FINALIZED,2011-03-10 09:31:07.141000+00:00
892,141733920775,173787,2011-01-10 19:06:01.646000+00:00,5000,11202.0,A_FINALIZED,COMPLETE,2011-03-10 09:31:07.141000+00:00,173787,A_FINALIZED,2011-03-10 09:31:07.141000+00:00,892,33,O_SELECTED,2011-03-10 09:31:07.141000+00:00
893,141733920774,173787,2011-01-10 19:06:01.646000+00:00,5000,11202.0,O_SELECTED,COMPLETE,2011-03-10 09:31:07.141000+00:00,173787,O_SELECTED,2011-03-10 09:31:07.141000+00:00,893,33,O_CREATED,2011-03-10 09:31:08.267000+00:00
894,141733920776,173787,2011-01-10 19:06:01.646000+00:00,5000,11202.0,O_CREATED,COMPLETE,2011-03-10 09:31:08.267000+00:00,173787,O_CREATED,2011-03-10 09:31:08.267000+00:00,894,33,O_SENT,2011-03-10 09:31:08.302000+00:00
895,141733920777,173787,2011-01-10 19:06:01.646000+00:00,5000,11202.0,O_SENT,COMPLETE,2011-03-10 09:31:08.302000+00:00,173787,O_SENT,2011-03-10 09:31:08.302000+00:00,895,33,W_Nabellen offertes,2011-03-10 09:31:08.539000+00:00
896,141733920778,173787,2011-01-10 19:06:01.646000+00:00,5000,,W_Nabellen offertes,SCHEDULE,2011-03-10 09:31:08.539000+00:00,173787,W_Nabellen offertes,2011-03-10 09:31:08.539000+00:00,896,33,W_Completeren aanvraag,2011-03-10 09:31:09.674000+00:00
897,141733920779,173787,2011-01-10 19:06:01.646000+00:00,5000,,W_Completeren aanvraag,COMPLETE,2011-03-10 09:31:09.674000+00:00,173787,W_Completeren aanvraag,2011-03-10 09:31:09.674000+00:00,897,33,W_Nabellen offertes,2011-03-10 09:32:33.098000+00:00
898,141733920780,173787,2011-01-10 19:06:01.646000+00:00,5000,,W_Nabellen offertes,START,2011-03-10 09:32:33.098000+00:00,173787,W_Nabellen offertes,2011-03-10 09:32:33.098000+00:00,898,33,O_CANCELLED,2011-03-10 09:36:43.291000+00:00
899,141733920781,173787,2011-01-10 19:06:01.646000+00:00,5000,11202.0,O_CANCELLED,COMPLETE,2011-03-10 09:36:43.291000+00:00,173787,O_CANCELLED,2011-03-10 09:36:43.291000+00:00,899,33,O_SELECTED,2011-03-10 09:36:43.291000+00:00
900,141733920782,173787,2011-01-10 19:06:01.646000+00:00,5000,11202.0,O_SELECTED,COMPLETE,2011-03-10 09:36:43.291000+00:00,173787,O_SELECTED,2011-03-10 09:36:43.291000+00:00,900,33,O_CREATED,2011-03-10 09:36:44.181000+00:00
901,141733920783,173787,2011-01-10 19:06:01.646000+00:00,5000,11202.0,O_CREATED,COMPLETE,2011-03-10 09:36:44.181000+00:00,173787,O_CREATED,2011-03-10 09:36:44.181000+00:00,901,33,O_SENT,2011-03-10 09:36:44.208000+00:00
902,141733920784,173787,2011-01-10 19:06:01.646000+00:00,5000,11202.0,O_SENT,COMPLETE,2011-03-10 09:36:44.208000+00:00,173787,O_SENT,2011-03-10 09:36:44.208000+00:00,902,33,W_Nabellen offertes,2011-03-10 09:36:44.371000+00:00
903,141733920785,173787,2011-01-10 19:06:01.646000+00:00,5000,,W_Nabellen offertes,SCHEDULE,2011-03-10 09:36:44.371000+00:00,173787,W_Nabellen offertes,2011-03-10 09:36:44.371000+00:00,903,33,W_Nabellen offertes,2011-03-10 09:36:45.550000+00:00
